Name	Control_P0_1	Control_P0_2	Control_P0_3	Heat_P0_1	Heat_P0_2	Heat_P0_3
srp-7	17.98672689	28.51996544	33.88552343	30.71878287	31.6512592	35.73866475
atg-3	45.36209772	40.36548153	37.38284443	54.88962556	49.24064464	55.41567679
ccpp-6	0.105222257	0.149589697	0.210756871	0.0957959	0.051074253	0.03450931
T06E4.12	214.4735488	233.4174109	69.08740823	110.7233273	126.6016974	88.66029348
mrpl-49	68.22655932	61.63732051	64.04275651	45.7068735	44.03071464	37.91251491
phf-10	4.958959481	4.749598784	4.398962552	4.362100168	4.060718348	6.41385148
C36B1.9	0.276584219	0.448547475	0.259896303	0.57449156	0.487286202	0.646730024
F23D12.10	0.015691238	0.04684579	0.031429056	0	0.017771676	0.234151669
C33D3.5	0.012640961	0	0	0.016111925	0	0
msp-32	0.921947396	1.376225209	1.384973722	0.440661139	0.783138539	0.529142747
Y66H1A.8	0.894130018	0.711840625	1.552125723	0.455856351	0.810143316	0
psa-3	3.056983472	2.48341391	1.707787146	0.834936896	0.989227628	0.716133041
anr-49	0.0705915	0.04014269	0.047130851	0.051414037	0.034264691	0.057879007
lin-10	3.353704118	3.164838459	2.282552511	1.621387328	1.555362254	1.634442667
T20B5.2	3.558562649	8.781353318	5.640339287	1.843770458	2.424780412	2.258266117
skr-21	2.187671788	1.827191661	1.773601	4.232338627	3.937815251	4.753316203
ZK945.7	53.87860584	52.29655793	33.31323459	39.41273231	44.45094345	30.92310214
W04G3.5	53.65317931	54.94553276	51.32473107	28.22881886	27.57913632	31.26368308
ess-2	9.45386737	10.19858041	12.79774839	9.560106076	10.20587323	13.09404086
M153.4	2.985852363	2.710746623	2.06347095	0.867968911	1.127244866	1.082337437
spk-1	10.48794505	11.5208526	10.1727631	12.00251727	12.48506147	15.76840833
C16A11.3	19.37373979	17.31998598	18.0804103	31.65120258	23.39717306	28.89807449
hpo-39	0.078575062	0.026064871	0.052461126	0.267067357	0.029664339	0.150324644
nac-2	4.666447279	3.204742357	2.020260438	3.082304631	4.170315944	2.901450564
ptd-2	0.036897575	0.06609406	0.014780936	0.122275236	0.025073806	0.059295612
fog-2	4.679218465	7.617878623	11.51745299	8.052830386	7.082437927	11.26215982
ifa-1	61.25104986	71.13934169	68.4983257	39.39282001	43.71131762	44.91918704
Y39A1A.2	5.43049503	6.109097267	3.760822953	6.405708271	6.685328988	4.762284724
M03E7.3	1.761267432	1.298325668	1.26302635	0.831436112	1.182095907	0.823665597
M01E10.3	0	0	0.031620405	0	0	0
F13D11.3	5.018027972	4.482562108	6.70063477	5.187211127	5.101588194	5.760096762
F48F7.3	0.096036187	0.057342717	0.012823831	0.073443523	0.195784635	0.044095229
B0545.4	4.746466469	3.265619139	3.599366735	1.419078246	0.929147419	1.681597713
npr-8	0.552064309	0.631799996	0.56209845	0.334233998	0.48457674	0.443592722
K04D7.9	0	0	0	0.244811744	0	0
B0361.4	0.148473124	0.232185235	0.368193423	0.162206554	0.072067964	0.243470589
Y75B8A.34	0	0.019945293	0.013381389	0	0.022699668	0
srh-80	0.01862102	0.01853086	0	0	0	0
nbs-1	3.613438989	4.052571006	4.812305007	3.411570112	3.291347222	4.411148523
F14B8.5	6.749184289	5.841666812	3.966534447	8.602380138	8.575447292	5.680237077
bag-1	16.15592653	23.57845559	26.43046218	80.69737643	72.93209613	88.62514068
syd-9	0.335178362	0.592987523	0.43513537	0.949359726	0.822506365	0.641241211
flp-14	78.36552869	50.27044859	46.45432693	64.44669164	63.90192936	57.7647499
ceh-45	2.542314978	2.016671043	2.459988849	1.972408652	2.921120659	1.564871535
E04D5.4	2.755821022	4.188511504	4.014416586	3.512516329	3.518448507	2.473167188
col-177	0.080215841	0.159654897	0.139247165	0.122689876	0.054510803	0.257818972
dyf-6	0.110574714	0.242086524	0.08859107	0.225498238	0.100188299	0.25385313
Y46H3C.7	0.077692196	0.077316023	0.10374335	0.099024975	0.087993094	0
Y39E4B.16	5.458899058	3.259480757	2.186800614	5.566245972	3.709603604	6.266164111
set-14	2.556795977	4.784782993	5.260752898	3.504793248	3.11434163	5.371414166
Y77E11A.16	0.261307765	0.18002946	0.161043456	0.230578503	0.159359586	0.069219255
sec-24.1	18.60869423	18.3048943	13.20251495	11.36256674	12.32730938	11.45849933
rps-24	3977.626798	4733.328512	7012.233872	4494.610088	4888.801656	4259.358595
mrpl-2	97.21466508	88.38164941	61.76043835	70.26677966	68.33215588	69.09348685
F38H4.4	3.236916905	3.056755194	1.784096295	2.967001297	3.369679768	2.672065466
Y54E10BL.1	0.303938702	0	0	0.48424301	1.979361141	1.831647971
ZK896.4	1.237799745	2.237073899	2.403280876	1.487004668	1.579168247	0.96356241
K07C11.11	0	0.244300333	0	0	0	0
F36H9.2	5.325717407	3.660173427	1.650181456	1.950159936	1.832877431	1.891403862
mlc-1	1548.952499	1575.053535	1323.311344	1169.787822	1345.395371	1262.84094
C44C1.1	65.32149273	60.77067725	53.18366735	14.30131024	14.6874334	8.053436316
C55B7.10	3.008787787	2.306107106	1.409928204	2.620147315	2.180088364	1.630331707
cyp-13A2	1.71525097	1.440235683	0.984154454	0.409917339	0.682969656	0.169202623
aat-8	1.814369618	1.450154662	0.60091835	0.509855864	0.436874805	0.262384833
rfp-1	1.305786053	1.916297651	1.760185726	1.969807962	1.853323872	3.965408396
F28H6.8	0.305955994	0.365369524	0.285982774	0.311972488	0.138608591	0.140480375
R52.5	0	0	0	0	0.042561877	0
C15F1.1	15.45948378	24.50352201	23.98369128	9.243136095	7.003677987	11.7443878
prmt-6	5.056134437	6.717937283	9.214910799	2.995799051	2.785868319	6.274419926
Y41E3.1	15.57780829	18.49964271	18.88358402	14.74519967	14.09649369	17.35486452
F39B2.5	12.96936363	15.61623423	18.60983689	15.16056977	14.85122824	20.72704232
hic-1	5.062479007	4.300703777	2.940321196	6.452538113	6.293077542	5.007958143
K08F11.1	4.481242571	4.963042128	3.28147084	3.132225521	2.373973967	2.406032352
T23F11.2	22.4316335	19.39718995	21.21081803	16.23853648	14.92279735	10.4370282
grl-23	0.089606118	0.378982104	0.044869559	0.256973019	0.634291473	0.385714206
gly-7	28.00623907	22.00021988	18.10404953	25.02104095	28.17407861	25.83962671
vps-4	69.06583889	65.39464564	67.75981257	54.269822	54.47446261	50.60618106
gcy-22	0.006554128	0.026089577	0.021879522	0.041768828	0.066808027	0.060186853
srz-37	0	0	0	0	0	0.025521354
F55G11.6	0	0.020179255	0	0	0	0
fbxb-49	0	0	0.041842106	0	0	0.095917114
Y48A6B.7	39.03274332	63.59951999	69.49453943	34.57495094	33.271803	40.39018602
asfl-1	24.36976807	39.58046078	66.79026391	20.5283604	22.92112796	31.2645928
F55C12.2	0	0	0	0.309235887	0	0
grl-14	0.141542341	0.109555456	0.126002158	0.681538078	0.641235498	0.180526335
T22F3.10	0	0.015156665	0.071180735	0.019412385	0.06899899	0.104896139
srt-11	0	0	0	0	0.022122558	0
prp-19	30.54768909	30.28812072	28.78572834	24.40172232	23.6053523	30.49278995
C50D2.9	6.880543377	6.440462799	5.969714319	5.817595338	5.883183603	7.057408807
F25B4.7	8.738980207	10.46738066	11.26324992	9.416081676	10.45885345	14.09036468
srg-16	0	0	0	0.054068851	0.048045309	0.024347059
col-184	1396.185361	2193.590541	3130.821552	1176.397903	1153.079126	3329.790575
Y43F8C.9	136.4524438	173.2276134	88.646789	71.63775588	82.84025092	49.88019933
mrpl-28	13.07327337	17.36875866	18.49600491	16.09617538	16.26712206	19.9066564
F42E11.5	0	0.231948069	0	0	0	0
C01F1.3	7.026702319	4.086402496	3.769681035	8.414672611	11.7871705	5.505883789
srm-3	0.813482997	0.6746202	0.995732741	0.86404145	0.460669729	0.427983104
glrx-5	44.14709648	49.13027755	76.12512906	45.36036344	39.21169186	40.79579571
rrp-1	8.773557196	10.11421793	8.780779796	7.883184203	8.303629731	10.15076602
F19B10.10	2.420111916	2.247117723	2.777160849	2.822985424	2.92453298	2.92682082
F49D11.3	0.074887424	0.049683221	0.066665402	0.063633378	0.169632896	0.143269697
F52C6.2	26.54121489	30.34907119	43.22246958	31.55826501	29.64983026	35.69980543
sss-1	147.1150469	140.5574814	99.47983294	77.80275171	73.17713871	60.16865109
ZK180.6	133.6238164	93.96642553	44.42396793	70.58676868	96.61812976	34.80329161
cst-1	0.153039558	0.166143888	0.204355613	0.60291665	0.330903608	0.495073194
C01G12.13	0.969092434	1.016529984	0.909326181	1.402103625	1.364559575	0.841818007
mix-1	0.783099897	1.149617845	1.294125379	1.422857655	1.113377681	1.740433373
zhit-2	3.109743202	6.589861448	7.54774039	3.963618714	3.936410644	8.693059417
F26D2.14	0	0	0	0.034561658	0.030711315	0.062252088
ZK757.10	0.223051789	0.266366169	0.297843811	0.056859502	0.101050134	0.051207363
C23G10.12	0	0.104788721	0	0	0	0
21ur-10048	0.987800782	0	0	0	0	0
pcp-2	1.074610286	1.476800409	1.558789419	1.206620696	1.188110271	1.013252069
F43D2.3	1.206794351	1.622907086	1.306578983	1.205582363	1.14515541	1.347816431
tag-261	27.35110609	38.0755641	53.39843128	32.41307492	24.62535627	47.97560907
Y73B6BL.22	0.521857017	0.519330267	0.696842124	0.332574445	0.369404971	0.149757381
T21F4.1	19.75300405	18.98603375	23.89924167	46.53811546	60.04858002	60.08512688
clec-206	0.175795054	0.102050598	0.166275094	0.242737068	0.248878773	0.218607703
ned-8	205.1332957	310.9739654	472.0156168	218.6357192	224.8009215	241.3704993
JC8.2	8.820554417	12.65950753	12.43911584	12.42890393	13.35351611	16.24739589
nuo-3	490.2560047	591.2034125	705.4622462	445.0677508	538.1111019	457.4679568
W06B11.8	0	0	0	0.197310958	0	0
scav-3	10.5593134	11.22845427	10.56204259	13.47517054	13.78909352	15.35503019
F38A5.8	7.759137439	5.935627808	5.145194998	5.180291257	6.815098733	2.90826548
ath-1	161.6923397	149.0016307	142.0074547	118.2811311	119.8686935	127.3310417
nspb-11	51.6461273	82.06379947	37.73055984	22.08745958	24.36431009	22.43957205
ugt-16	0.684998299	0.643095892	0.578151024	0.576565977	0.409866899	0.548923784
frm-5.2	0	0.025429143	0	0	0.046305309	0
nspe-2	4.321628421	6.976697238	8.014894225	17.74885145	19.03461726	34.06356435
K04H4.2	17.27451749	11.34597882	5.963748748	23.47644391	32.11900599	11.1621212
21ur-13107	0	0	0.659511296	0	0	0
hlh-10	0	0.067794345	0	0.043414891	0.038578253	0.078198436
tos-1	129.0928094	150.7975434	249.426595	118.7374458	67.87771885	67.54385592
Y32H12A.1	0.037075633	0.184480591	0.04950755	0.047255886	0.020995671	0.042558398
F43G9.8	0.169337277	0.505552117	0.282647698	0.17986169	0.511437413	0.388757937
Y71F9AL.2	2.836068651	1.881557902	1.235295572	3.046758659	3.395639757	2.247823193
kqt-1	0.086794211	0.124762397	0.032193717	0.110626227	0.131069211	0.099629388
M01F1.9	8.3088311	9.937320988	11.89995587	9.365550102	8.279502806	13.6034382
F19C6.3	0.128643823	0.112018331	0.161043456	0.143471069	0.091062621	0.129209275
srh-95	0.038955524	0	0	0	0	0
rab-33	7.94730629	8.735455464	6.250368421	6.180701696	7.221147564	8.323690292
fbl-1	2.403309119	3.313885443	1.876547606	1.116255022	0.980364886	1.952139295
act-2	1428.718893	1750.142312	1539.059702	1211.876577	1228.48886	1388.915498
K11D12.6	0.0369765	0.036797465	0.222188298	0	0.083758132	0.127333816
21ur-9860	7.902406255	0.983018006	0.659511296	3.777095481	3.356308023	2.267754631
C12D8.20	0	0.023168775	0	0	0.026368301	0
C44B9.2	9.273075557	5.99209167	3.328231425	9.268686498	10.0775967	4.676145207
C54F6.12	0.105835798	0.17553893	0.117769874	0	0	0.040495618
T16G1.13	36.27922871	32.52895948	30.87711978	26.78304068	28.98629656	18.03895729
C34F11.8	1.944732789	2.949054018	3.998287233	4.28857716	4.684846615	7.582804546
tag-229	17.81972953	26.1208914	25.70125365	20.43264587	20.84473225	21.79752212
K07F5.12	5.500254353	4.300703777	5.101844488	2.754132121	2.291570156	4.216606266
F56E10.1	1.107548783	1.236190608	0.975460233	1.343008146	1.395465945	1.71958512
F46B3.1	0.073953	0.183987327	0.320938652	0.188518135	0.125637199	0.084889211
F30A10.14	7.051528354	8.448115142	14.8553287	6.020914578	3.954461928	11.31632014
Y57E12AM.1	234.7508558	283.6744211	334.2403249	259.4392458	265.7776415	225.1171675
pqn-29	0.251440199	0.375334148	0.167875603	0.67300974	1.010960659	0.808145287
C53A5.16	2.214125637	2.889711724	2.520337132	1.758018194	1.849933556	3.208188309
B0024.13	7.383014231	16.93644894	20.44697764	8.472065777	8.816624192	11.06079033
larp-5	5.027079425	5.729552137	5.16752884	4.497282411	4.318541735	6.227770604
Y40B1A.1	59.28488442	76.12245685	90.88890051	85.62847141	79.15928751	90.23988384
F32A7.4	4.853270256	6.063180872	6.498052809	4.722557117	5.083012401	6.843912324
Y87G2A.20	1.047667496	1.216360664	0.676165622	1.869471501	1.661202961	2.084501731
T01C3.13	0	0	0	0	0	0.165357108
apc-17	0.190894016	0.443262721	0.354032138	0.540688515	0.168158582	0.779105885
cit-1.1	3.22934871	4.045497179	4.058531054	1.985396342	1.957846346	2.551223959
F07C3.3	0.0092565	0.027635044	0.012360319	0.047192625	0.052418912	0.074377495
C44C10.7	0.080872579	0.020120252	0	0.051539315	0.022898788	0.116040076
Y39G10AR.15	1.324073388	1.430283155	1.088031729	2.163638982	2.204579847	1.24707947
fkb-2	1476.299987	1619.337286	1651.507044	1392.570056	1382.490987	1387.688991
app-1	56.4487322	45.0897773	42.54435756	33.45310822	37.95112205	36.6369176
F42H10.6	25.2993212	23.47678297	27.15634749	17.98934299	19.07172676	17.18157626
F55B11.4	89.22682679	128.4791068	132.9638014	69.78140783	72.62805351	78.12104051
C04F5.8	30.50086904	32.11860873	42.12796647	29.77995689	31.91917425	35.03449501
Y48E1B.17	23.6167863	21.37025764	13.71969274	15.7644971	15.38701777	18.1659922
F54D5.9	13.36497948	15.0266286	12.96067871	13.82710572	12.36971473	17.06625592
Y46C8AM.1	2.190340864	1.709596532	1.605766634	1.368512855	1.361980067	0.788784219
acd-5	0.46419729	0.442701815	0.413232253	0.369785572	0.536696341	0.610549324
21ur-3203	0	0	0	0	0	1.133877315
ric-7	14.10045913	17.45726189	15.67558682	6.971230887	7.614826176	8.177041938
ZC328.5	0.03601357	0.107517594	0.048089365	0.045902202	0.040788466	0
F40G12.2	0.051989515	0.05173779	0.034711121	0	0.058882597	0.149194384
mef-2	4.724642449	4.762304241	4.684270849	4.652141061	6.499360892	6.517300698
tmem-218	0.598902836	0.325092569	0.436212196	0.27758182	0.123328904	0.12499435
C51F7.3	0	0	0	0	0.927400901	0.313308206
K09H11.11	2.028284272	2.385457028	1.723522854	1.880154195	1.566277077	1.587428241
Y47D3A.34	0.139890862	0.15910118	0.200140711	0.101886969	0.045268124	0.091758858
F57B9.1	19.12939311	22.46217796	27.23171533	20.77125195	22.4591713	20.94426248
Y56A3A.31	8.139311019	6.262990992	4.730037373	4.615738715	4.101522177	4.056013685
btb-17	1.138118292	0.876168223	1.347696997	0.711626685	0.851237542	0.714835699
ins-24	4.055682056	3.705221715	4.483408523	2.11856317	1.882544564	1.450054644
par-1	3.999578303	4.729595879	4.211837894	2.689240241	3.089642454	3.490167572
C07B5.2	0	0.058813043	0.078915882	0.225980071	0.066934918	0.271355255
F08D12.2	27.34123815	33.58494546	43.94220907	21.22450442	23.6378513	26.65131818
vab-10	4.084265703	6.024743886	4.207294122	3.770430018	5.291120883	4.800302964
exos-4.2	40.57330484	34.77527748	42.77012514	29.93582286	25.20929428	39.45611931
F29C4.9	0	0	0.107362304	0	0	0.184584679
linc-55	0.664392697	0.734639791	0.295723926	0.658639425	0.75248187	0.338952649
cpsf-1	2.892667867	3.146645577	2.88246206	2.867618973	2.174291671	3.051212575
F08A8.5	0.193210822	0.209754901	0.21108829	0.201487735	0.19893443	0.20162086
eri-3	4.369846423	4.967474004	5.396900099	4.931295349	4.988351224	6.344425944
acr-2	0.360135702	0.238927988	0.15228299	0.07650367	0.176750017	0.055119036
Y56A3A.6	8.065597373	6.924186907	4.223678727	10.29128518	10.79143343	8.721914868
R57.2	6.341043729	6.310341394	6.041974456	7.635418821	10.46590674	3.767398822
aph-2	1.367619063	1.351479804	1.181282336	1.133651064	1.072347376	1.877249165
rga-8	2.778282259	2.7132476	2.207929122	2.4444471	2.23082942	3.129637387
C44B7.12	3.217335708	5.35984882	6.551032516	5.029654136	4.268004375	11.44662267
sto-5	4.38188838	3.608831973	2.493240936	3.714209396	3.544903895	3.072441758
C50F4.9	0.810305329	0.645105567	1.298412864	1.308212758	1.346019363	1.116160482
T28A8.3	1.17837328	1.637309734	1.625451474	1.615285206	1.259065175	2.845631012
nekl-3	9.310755884	11.10518361	10.7110729	8.260578455	10.70030875	7.256066384
T27E9.6	0.03423072	0.102194941	0.36566963	0.043629816	0.077538469	0.196463891
W07G1.7	0	0	0	0.103684974	0	0
C27H6.8	59.27094369	58.49966099	64.45610841	54.48174087	50.41023731	54.83843016
clec-144	0.265946364	0.151233539	0.126829095	2.227517848	1.979361141	1.003045317
C06E4.8	0.214406371	0.106684125	0.071574869	0.136639113	0.091062621	0.123056453
nfx-1	2.265768043	2.899903118	2.576216001	2.305602033	2.454300241	3.862269605
K02E2.6	9.423938104	9.877745449	11.02022101	11.72727226	14.7785821	12.35377623
eya-1	0.809307006	0.579314513	0.578257338	0.470521134	0.289455723	0.374854718
C34F11.13	0	0	0.104922252	0	0	0
hizr-1	0.501058368	0.947401412	1.048208775	0.425759555	0.397244186	0.594326999
asm-2	0.826624887	1.067185945	1.163467424	0.882746063	1.024785487	2.025958499
clec-213	0	0	0	0	0	0.022677546
col-186	10.06137204	11.16637819	6.302874424	7.282782903	7.010731229	6.368724082
pept-2	2.797512138	3.046605424	2.349404109	1.020360399	1.056141032	1.090599555
nhx-5	9.064992162	8.556209809	5.48791196	8.335938337	7.508052048	6.077339219
Y73E7A.1	41.78556916	45.40060719	37.07353357	47.04077442	53.99016137	53.09477224
smgl-2	0.943225548	1.038213299	0.958938058	1.102032336	1.278703642	1.935754728
clec-71	0.029549596	0.19114239	0.128238308	0.094158363	0.083668647	0.067838814
rig-3	1.360250257	1.677979506	1.608234513	1.480910387	1.428264958	1.382493858
gpd-3	393.8696761	329.891645	322.1346287	424.6581823	401.8737237	379.7759611
bath-1	3.628456337	4.769097257	5.881186543	5.410097157	5.556923624	6.732162674
F32A5.3	12.78300107	17.16092999	14.9336297	9.886136867	10.1195119	14.09360204
F49E2.2	6.871869963	7.412733432	5.649460177	5.033014744	5.474225508	6.283978916
grk-2	0.478553204	0.485955229	0.365153147	0.211616931	0.232286855	0.213002377
R03E9.2	0.691460547	0.455042206	0.297843811	0.454876015	0.745244738	0.512073626
C18E3.10	0.663802125	1.156029175	0.553989489	0.423034694	1.503625994	0.571474167
Y57G11C.39	0.257287646	0.192031424	0.128834765	0.122975202	0.291400386	0.184584679
comt-1	0.108891425	0.151709866	0.130863659	0.222065456	0.628977409	0.237489264
K11H3.4	2.102797829	3.12949842	4.565986426	2.462873218	2.102673336	3.783733069
cdkr-3	28.97078579	23.452001	14.33023831	13.8493501	17.53271381	14.98337881
W06G6.9	0	0	0.045708704	0	0	0.078585557
F45E4.6	0.440931363	0.618304079	0.68245082	0.817458346	0.998785383	0.966260669
mrck-1	1.023560493	0.957181183	0.758936753	1.23905215	1.00198236	1.458324234
F30B5.4	23.87436188	27.84967934	30.11684473	14.06622601	17.53108146	19.63716491
linc-48	1.325045542	0.545639951	0.366072349	1.28121741	1.190232581	1.311201741
ZK1290.22	0	0	0	0	0.159824192	0.323964947
fbxa-147	0.118198384	0.147032608	0.059186911	0.037663345	0.033467459	0.135677627
Y56A3A.18	186.9087541	151.3847729	131.5188224	139.8501322	128.2768785	117.1497431
Y50C1A.2	0.118924418	0.270511098	0.192830084	0.2165411	0.076966933	0.21451733
gcy-13	0.006719733	0	0.004486471	0.008564842	0.030442703	0
oac-32	0.326757271	0.398601813	0.330761001	0.228391444	0.14325705	0.169390209
fbxa-157	0.162484202	0.251529411	0.216967163	0.575275639	0.57252948	0.414472126
ipla-3	3.807140416	3.416601706	3.052502509	5.913993825	5.072273779	6.155267638
srh-241	0	0	0.027479637	0	0	0
F45E1.5	0.038343468	0.089034903	0.051200507	0.081453076	0.130281827	0.117369925
C08E8.1	0.134264184	0.334035245	1.210171213	0.256695809	0.456197207	0.616476987
21ur-6704	0	0	0	0	0	3.401631946
C02F5.10	3.836185228	3.581956022	3.193660866	5.674266727	4.130251197	5.871309934
Y56A3A.2	16.55246723	13.57265866	11.76217553	8.027603253	9.303736609	8.618937777
cyp-13A1	0.039891955	0.026465869	0.062146257	0	0.060241426	0.015263733
clpr-2	0.123230593	0.020438988	0.082275667	0.209423116	0.069784622	0.094302668
lron-5	0.284161869	0.471310003	0.463765934	0.160972106	0.154958919	0.1570515
