	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Acat3	7.524432951	0.873313424	0.948119129	0.921100943	0.356997728	0.610588755
Acbd3	501.300015	0.050068411	0.103266107	0.484848442	0.627783858	0.810078278
Acbd4	59.41618301	0.095203254	0.24810462	0.383722214	0.701184346	0.853243317
Acbd5	344.9813008	-0.105948776	0.107943157	-0.981523786	0.32633451	0.580853261
Acbd6	300.9173066	-0.126175847	0.120684323	-1.045503214	0.295790456	0.552874037
Accs	64.710402	0.176582869	0.246192586	0.717255025	0.473216753	0.705762492
Acd	193.7956897	-0.469016977	0.147050346	-3.189499311	0.001425195	0.014896089
Ace	7.881221155	0.873165926	0.904477741	0.965381331	0.334353849	0.588256322
Ace3	4.75397618	1.943352181	1.203342333	1.614962034	0.106318917	0.313878557
Acer2	7.269241975	0.259442227	0.945079255	0.274519015	0.783685793	0.897999444
Acer3	346.5582963	-0.176301841	0.112949257	-1.560894206	0.118548714	0.334262622
Ache	7.242223241	1.516662857	0.937775993	1.617297593	0.105814059	0.312999689
Acin1	1277.675562	-0.106259192	0.082727721	-1.284444808	0.198986363	0.447464291
Acly	1654.159776	-0.292058012	0.061910917	-4.71739117	2.38888E-06	5.90618E-05
Acmsd	7.681346885	1.006871069	0.833515989	1.20798051	0.227054759	0.48129238
Acnat2	4.554580864	1.95715134	1.180173715	1.658358694	0.097245089	0.298227044
Aco1	356.4274314	-0.201491414	0.104925899	-1.92032106	0.054817358	0.209973643
Aco2	2345.930951	-0.104805118	0.055898031	-1.874933999	0.060801804	0.222912626
Acod1	146.3759259	0.329773354	0.173560287	1.900050751	0.05742646	0.215179113
Acot1	7.413956208	0.204489429	0.910719383	0.224536155	0.822340137	0.919349088
Acot11	29.35803514	-0.04303573	0.381912396	-0.112684822	0.910280435	0.961546909
Acot13	129.4351556	0.201653136	0.173660055	1.1611947	0.24556273	0.503919204
Acot2	40.50099142	-0.030372347	0.313404336	-0.096911061	0.922797025	0.96673297
Acot6	20.24370653	-0.270291763	0.438249896	-0.616752601	0.53739792	0.748799766
Acot7	899.3876351	-0.366300499	0.081663075	-4.485509523	7.27399E-06	0.00016162
Acot8	57.54563868	-0.25160943	0.252138325	-0.997902361	0.318326707	0.573781357
Acot9	292.394238	-0.003655444	0.112809141	-0.03240379	0.97415004	0.989707508
Acox1	398.8597571	-0.009277344	0.099753093	-0.093003076	0.925901118	0.968418075
Acox2	5.829281904	0.762449647	0.931858067	0.818203624	0.413240926	0.659637159
Acox3	126.2586285	-0.284694279	0.185986734	-1.530723577	0.125837724	0.34557901
Acoxl	7.007928253	0.91346786	2.023227479	0.451490438	0.651636115	0.823524984
Acp1	322.1209013	-0.076833058	0.120475904	-0.637746265	0.523638864	0.739345253
Acp2	242.5864058	0.301344977	0.14085143	2.139452737	0.03239902	0.148187646
Acp4	9.299960956	-0.17006585	0.841048658	-0.202206909	0.839754972	0.928246175
Acp5	20.8509222	2.316750655	0.524615082	4.416096171	1.00499E-05	0.000215523
Acp6	262.2108245	0.031182277	0.120782424	0.258168992	0.796276488	0.905256642
Acpp	6.388698594	1.312876129	0.97491697	1.3466543	0.178091597	0.420238653
Acrbp	14.61884075	0.290066596	0.63767478	0.454881712	0.64919434	0.822409599
Acsbg1	87.2886348	0.356171633	0.209938034	1.69655601	0.089780632	0.283981633
Acsbg2	4.813550199	1.065010631	1.298375321	0.820264074	0.412065582	0.658954474
Acsf2	14.68093958	-1.125737231	0.565088643	-1.992142728	0.0463554	0.188273977
Acsf3	98.71481393	0.869347508	0.195819626	4.439532054	9.01547E-06	0.000195834
Acsl1	364.8223538	0.101197675	0.103573185	0.97706443	0.328537256	0.58298964
Acsl3	216.4736239	-0.292792743	0.131869727	-2.220318119	0.026397181	0.129912727
Acsl4	1093.019586	0.155686283	0.071530619	2.17649848	0.029518007	0.139709663
Acsl5	1757.085205	0.006355492	0.064866516	0.097978004	0.92194976	0.966217559
Acsl6	10.947931	0.823037457	0.776279774	1.06023303	0.289038598	0.54686891
Acsm1	8.103234423	1.796840437	0.876966525	2.048927052	0.040469249	0.171593652
Acsm2	5.470362432	2.545924652	1.370140491	1.858148612	0.063147913	0.227406071
Acsm3	6.34737799	1.237993863	1.01804625	1.216048744	0.223966354	0.477799574
Acss1	8.64721815	0.21252787	0.90399146	0.235099423	0.814131567	0.914887756
Acss2	55.56581291	-0.618957647	0.293661503	-2.10772485	0.035054796	0.155725293
Acta2	11.14480843	0.469779651	0.681167632	0.689668194	0.490402872	0.717197058
Actb	24541.10576	-0.263930424	0.048985724	-5.387904983	7.12837E-08	2.3134E-06
Actg1	4590.235602	-0.306770945	0.050066569	-6.127261204	8.94046E-10	3.85944E-08
Actg2	5.252095635	2.126936774	1.132432948	1.878201068	0.060353664	0.221807871
Actl11	5.605489572	1.360283637	1.089011643	1.249099259	0.211628771	0.462359903
Actl6a	567.4164867	-0.005587635	0.083278994	-0.067095375	0.946505776	0.978896492
Actn1	1171.159335	0.356727245	0.075030676	4.754418644	1.99018E-06	4.98389E-05
Actn2	6.787576838	1.675703125	1.068476021	1.5683114	0.116808477	0.331063547
Actn3	7.590291363	-0.315802364	0.868963574	-0.363424168	0.71628805	0.862127753
Actn4	2936.647474	-0.107540938	0.066580314	-1.615206231	0.106266042	0.313790583
Actr10	513.4734381	0.076978965	0.086870286	0.886136888	0.375543768	0.628355377
Actr1a	1056.515632	-0.192666563	0.07261956	-2.65309462	0.007975751	0.056698944
Actr1b	658.8673143	-0.01423002	0.084304143	-0.168793836	0.865958807	0.938014779
Actr2	2866.353842	0.041738689	0.124202085	0.336054654	0.736829653	0.874060276
Actr3	3481.233537	-0.213026704	0.053545312	-3.978438007	6.93695E-05	0.001209341
Actr3b	6.126124254	0.842249696	0.940864418	0.895187107	0.370687076	0.623451188
Actr5	134.2670774	-0.033429577	0.177088361	-0.188773431	0.850270396	0.933245367
Actr6	120.8494701	0.231240268	0.180300068	1.282530121	0.199656746	0.448378601
Actr8	245.3101488	-0.062362858	0.132016769	-0.47238588	0.636651381	0.815638353
Acvr1	295.4498707	0.006683243	0.122911876	0.054374269	0.956636979	0.983395044
Acvr1b	91.22706915	0.524301217	0.245752212	2.133454725	0.032887442	0.149466389
Acvr1c	4.308618079	-0.092418055	1.120306246	-0.082493564	0.934254236	0.972968317
Acvr2a	114.6252584	-0.159349032	0.187146654	-0.851466103	0.394510485	0.644004031
Acvr2b	62.86680874	0.38510519	0.257907941	1.493188569	0.135387833	0.359974392
Acvrl1	106.5520365	0.164889062	0.200211094	0.82357605	0.410180489	0.65727484
Acy1	74.90214708	0.703936395	0.252543887	2.787382435	0.005313573	0.041525268
Acyp1	34.14525127	0.167492926	0.336789798	0.497321852	0.618962104	0.804496912
Ada	82.62859346	-0.126578237	0.232819812	-0.543674681	0.586665358	0.784721183
Adal	102.2553222	0.349405334	0.20386358	1.713917381	0.0865439	0.27681219
Adam10	2779.559679	0.192179572	0.052335845	3.672044885	0.000240617	0.003458684
Adam11	9.69571942	0.194163114	0.869986636	0.223179422	0.823395867	0.920011257
Adam12	6.325880166	1.536943744	0.991680087	1.549838263	0.121180341	0.338220499
Adam15	1654.078524	-0.14441042	0.06559143	-2.201665972	0.027688912	0.13408612
Adam17	2074.380866	-0.01028643	0.060745329	-0.169336969	0.865531598	0.937908424
Adam19	8.714579449	0.447939305	0.988830024	0.452999296	0.650549248	0.822899227
Adam1a	14.71570131	0.142709798	0.604729709	0.235989395	0.813440899	0.914816696
Adam22	6.96082847	1.055348146	0.917802515	1.149864081	0.250199857	0.50717608
Adam23	6.379035035	1.361064576	0.960161104	1.417537714	0.156325776	0.390828811
Adam3	16.92974276	-0.363982621	0.523903516	-0.694751248	0.487211206	0.714718146
Adam30	6.059604324	1.520580812	1.097259009	1.385799342	0.165808183	0.4041333
Adam32	4.464145227	1.43493267	1.372756507	1.045292929	0.295887605	0.552979611
Adam33	5.291716344	1.894134414	1.094811541	1.730100884	0.083612252	0.271183041
Adam4	11.08718728	0.228555543	0.707853977	0.322885158	0.746782217	0.879655629
Adam8	3584.400305	-0.100542283	0.05795322	-1.734886905	0.082760839	0.269294541
Adam9	1174.122529	-0.056488945	0.065657873	-0.860352948	0.389594514	0.639510648
Adamts1	4.973352084	1.114061769	1.07840052	1.033068649	0.301571774	0.558612311
Adamts10	128.7381492	-0.409555205	0.172573428	-2.37322286	0.017633621	0.099082097
Adamts12	9.192661226	1.069071374	0.882915402	1.210842366	0.225955825	0.479797644
Adamts13	15.42822847	1.427002262	0.640962996	2.226341101	0.025991342	0.128380049
Adamts14	7.233170949	0.559965948	1.014200754	0.552125351	0.580862474	0.780413785
Adamts15	7.350016632	0.52148752	1.030970642	0.505821892	0.612981689	0.800780575
Adamts16	7.791016334	1.151663257	0.840821999	1.369687351	0.170784519	0.410595454
Adamts17	7.303571306	1.401355054	2.02226331	0.692963694	0.488332336	0.715631329
Adamts2	11.62667413	1.311548295	0.786479818	1.6676185	0.095391483	0.295004183
Adamts20	4.440215879	0.869494791	1.482919802	0.586339727	0.55764724	0.762789172
Adamts4	10.82745104	1.965617572	0.702839686	2.796679829	0.005163067	0.040561816
Adamts5	9.547375891	1.02925085	0.769217008	1.338050043	0.180880124	0.423952475
Adamts6	7.404084052	1.664848699	0.883362608	1.884671917	0.059474146	0.219584426
Adamts7	8.132018142	0.975410934	0.825798174	1.181173517	0.237533799	0.494789308
Adamts8	5.220925586	1.866381293	1.128287978	1.654171036	0.098092766	0.299745041
Adamts9	9.728793205	1.068594056	0.797633833	1.339705027	0.180341263	0.423390968
Adamtsl1	8.646294274	0.300185195	0.78488799	0.382456094	0.70212309	0.853243317
Adamtsl2	8.598359745	0.615293507	0.762847186	0.80657505	0.419911353	0.663793836
Adamtsl3	6.762580867	2.326568491	0.965584334	2.409492791	0.015974712	0.092549112
Adamtsl4	26.25847139	-0.230113023	0.458960403	-0.501378814	0.616104547	0.802470271
Adamtsl5	17.00079015	0.577226451	0.52917633	1.090801719	0.27536014	0.533106625
Adap1	600.0420064	-0.257613158	0.093683265	-2.749831138	0.005962598	0.045144439
Adar	1287.630949	-0.662778314	0.064903087	-10.21181497	1.7555E-24	2.41124E-22
Adarb1	69.43246811	-0.284378128	0.230774523	-1.232276963	0.217845642	0.470051577
Adarb2	4.222245383	1.155560014	1.430928976	0.807559308	0.41934432	0.663514552
Adat1	113.6034711	-0.030516502	0.189229038	-0.161267545	0.871882684	0.941426711
Adat2	44.69969769	-0.103340786	0.325710368	-0.317278158	0.751032549	0.881441038
Adck1	159.4732172	-0.171459851	0.157856365	-1.086176351	0.277400978	0.535036768
Adck2	71.28450093	-0.011065996	0.233146643	-0.047463675	0.962143681	0.9856102
Adck5	177.0889663	0.126443032	0.154079327	0.820635933	0.411853674	0.658868971
Adcy1	11.94027754	1.329884812	0.727981557	1.826811132	0.067728172	0.238381095
Adcy10	10.33698931	0.971466437	0.695999072	1.395786971	0.162778655	0.400181756
Adcy2	90.77690568	1.689911968	0.2336483	7.232716715	4.73426E-13	2.88684E-11
Adcy3	22.67508264	0.653802612	0.454488704	1.438545352	0.150279379	0.382534444
Adcy4	6.430069755	1.770269376	1.019239673	1.736852894	0.08241314	0.268677506
Adcy5	10.43286757	0.575728826	0.689515062	0.834976432	0.403730978	0.65185379
Adcy6	9.401751112	2.488670856	0.816498241	3.047980669	0.002303847	0.021786075
Adcy7	2351.324942	0.274628495	0.055716505	4.929033026	8.26376E-07	2.24293E-05
Adcy8	8.527356388	1.833457521	0.862113761	2.126700214	0.033445	0.151191857
Adcy9	64.30510353	-0.126111589	0.255985758	-0.492650803	0.622259345	0.806623696
Adcyap1r1	6.170194447	1.240180497	1.098858745	1.128607751	0.259063339	0.516338337
Add1	755.4005664	-0.110333455	0.075718781	-1.457147801	0.145075586	0.37483143
Add2	11.03788809	-0.070400897	0.758807062	-0.092778389	0.92607962	0.968455793
Add3	456.3345283	-0.296437446	0.095999987	-3.087890479	0.002015827	0.019607455
Adgb	12.3289457	1.524632525	0.649395193	2.347773038	0.018886025	0.103720587
Adgra1	4.269439178	1.456253667	1.309496831	1.112071166	0.266107553	0.523626597
Adgra2	14.63577811	0.74834542	0.63577531	1.17705958	0.239171726	0.496907216
Adgrb1	11.57262905	1.287325259	0.771522507	1.668551788	0.09520624	0.294621975
Adgrb2	9.782249976	0.029096832	0.865704221	0.033610592	0.973187676	0.989635508
Adgrd1	10.47335462	0.899747207	0.741721838	1.213052065	0.225109915	0.479100105
Adgre1	555.4472713	0.452064627	0.089972201	5.024492243	5.04766E-07	1.44501E-05
Adgre5	6.983947233	0.135753708	0.810176724	0.167560612	0.86692896	0.938455903
Adgrf3	7.225042139	0.021769224	1.128901258	0.019283551	0.984614906	0.993749981
Adgrf5	8.819787467	1.830081898	0.995968572	1.837489605	0.06613765	0.234461593
Adgrg1	9.121487301	-0.310613122	0.730757017	-0.425056639	0.670795386	0.835988971
Adgrg4	4.362672836	1.83188097	1.217170087	1.505032854	0.13231563	0.355508386
Adgrg5	5.061793214	2.111499805	1.232993201	1.712499147	0.086804722	0.277153902
Adgrl1	100.6237848	1.178251701	0.20739012	5.681329966	1.33651E-08	5.02042E-07
Adgrl2	11.95658426	0.570448194	0.653637203	0.872729079	0.382810764	0.633388487
Adgrl4	4.945904598	1.484873698	1.244050729	1.193579701	0.232642418	0.488230434
Adgrv1	21.53528446	1.357705004	0.514609657	2.638320106	0.008331789	0.058611314
Adh1	5.568518663	0.762665349	0.986891165	0.772795802	0.439643238	0.679040067
Adh5	706.2045305	-0.101803693	0.076016516	-1.339231252	0.180495401	0.423460398
Adh7	5.318503868	-0.028429018	1.0148529	-0.028012945	0.977651827	0.990938081
Adhfe1	72.12782672	0.031009849	0.244034417	0.127071619	0.898883714	0.955543057
Adi1	332.8273496	0.030253266	0.115925653	0.26097128	0.794114655	0.904189598
Adipor1	930.6047291	-0.20593881	0.074018498	-2.782261394	0.005398154	0.042065388
Adipor2	743.6630255	-0.0421395	0.077050733	-0.546905897	0.584443384	0.78290426
Adk	541.1830687	-0.095968378	0.093040811	-1.031465406	0.302322623	0.559418871
Adm	13.25634485	-0.797559786	0.606758839	-1.31445928	0.188691693	0.4337636
Adnp	949.6685165	-0.03151797	0.067468865	-0.467148358	0.640393738	0.817506013
Adnp2	376.0403846	0.079816233	0.106284055	0.750970904	0.452670166	0.688432456
Ado	315.9390046	-0.090417361	0.116625058	-0.775282453	0.438172776	0.67800107
Adora1	7.368101664	1.398973363	1.001161495	1.397350347	0.162308243	0.399676696
Adora2a	35.15669985	2.956520162	0.415765198	7.111033286	1.15177E-12	6.78001E-11
Adora2b	57.67684585	0.427816681	0.286772861	1.491831131	0.135743421	0.360549081
Adora3	8.877522753	0.528452857	0.795736381	0.664105437	0.506622831	0.729077919
Adpgk	558.5352792	0.153591806	0.089780665	1.710744812	0.087128231	0.277854055
Adprh	335.5329663	0.112054779	0.110048289	1.018232816	0.308567328	0.564192352
Adprhl1	4.3733988	-1.064569437	1.14123406	-0.932823051	0.350911338	0.604547367
Adprhl2	199.2993398	0.146684395	0.139429029	1.052036268	0.29278291	0.55062959
Adprm	78.62368466	-0.141361613	0.264030938	-0.535397913	0.592374733	0.788325663
Adra1a	6.589753498	-0.11783329	0.899904319	-0.130939799	0.895822931	0.954369501
Adra1d	4.215247622	-0.07235986	1.179854374	-0.061329484	0.95109681	0.981213817
Adrb2	111.7796214	-0.873987309	0.181347031	-4.8194189	1.43977E-06	3.71499E-05
Adrm1	656.5857693	-0.147522414	0.090610257	-1.628098404	0.103504022	0.309057464
Adsl	1055.266125	-0.077590142	0.072552759	-1.069430618	0.284875677	0.542616537
Adss	1558.246452	-0.098230344	0.065678226	-1.495630282	0.134750027	0.359069346
Adssl1	615.2248131	0.258307678	0.081079064	3.185873936	0.001443175	0.015032186
Adtrp	4.277457539	1.84067713	1.297230246	1.418928625	0.155919826	0.390316236
Aebp1	11.78880934	1.507921733	0.693715697	2.173688355	0.029728548	0.140148455
Aebp2	997.8957131	0.169776104	0.066074658	2.56945868	0.010185754	0.067596818
Aen	330.350276	-0.301700231	0.115289359	-2.616895727	0.008873344	0.061062619
Aes	1096.963421	-0.088722976	0.069899063	-1.269301368	0.204333599	0.453785444
Afap1	5.981823002	0.697563742	0.969473404	0.719528498	0.47181535	0.70494947
Afap1l1	22.02089649	1.459679902	0.469510514	3.108939755	0.0018776	0.018514579
Afdn	1478.186463	-0.100819732	0.057825668	-1.743511759	0.081244262	0.266335457
Aff1	740.6250496	-0.204421643	0.084245469	-2.426500147	0.015245244	0.089621095
Aff3	6.460179261	1.79804798	1.097913816	1.637695012	0.101485332	0.305579614
Aff4	820.0332815	-0.022288401	0.084929833	-0.262433115	0.792987545	0.903859567
Afg1l	66.61489824	0.109827135	0.249142009	0.440821422	0.659342284	0.828549706
Afg3l1	583.6335317	-0.08654642	0.084863182	-1.019834725	0.307806851	0.563549943
Afg3l2	680.4900175	-0.066253636	0.07818296	-0.847417853	0.396762257	0.645973799
Afm	5.533904406	2.180304544	1.168495343	1.865907774	0.06205427	0.225140278
Afmid	12.2767235	0.724796842	0.636340464	1.139007941	0.254699842	0.51226275
Afp	16.65678999	0.929414183	0.526276697	1.766018121	0.077392809	0.258127457
Aftph	576.3135889	-0.07295244	0.092039966	-0.792616985	0.42800101	0.67004482
Aga	193.1211833	0.510630238	0.141595475	3.606260998	0.000310641	0.004262454
Agap1	437.7428859	0.580212899	0.096168529	6.033292875	1.60652E-09	6.80543E-08
Agap2	29.53128228	-0.397869103	0.42808493	-0.929416279	0.352673394	0.606200584
Agap3	412.6365062	-0.423247959	0.096214088	-4.399022702	1.08739E-05	0.000232125
Agbl3	33.1564239	0.443652687	0.349362881	1.269890737	0.204123553	0.45369326
Agbl4	4.598536916	-0.170631615	1.229207179	-0.138814366	0.889596841	0.951450201
Agbl5	64.73879962	0.073515133	0.273284606	0.26900576	0.78792525	0.900656318
Ager	6.380762339	0.947800572	0.929786952	1.019373922	0.308025482	0.563808117
Agfg1	973.430112	-0.106197396	0.075055474	-1.414918716	0.15709233	0.391948722
Agfg2	195.4065723	0.092789899	0.145268798	0.638746245	0.522988023	0.73923714
Aggf1	688.1128616	-0.0464814	0.088132802	-0.527401819	0.597914581	0.791672488
Agk	165.9235923	0.22283537	0.168275744	1.324227515	0.185427495	0.429620563
Agl	524.9445536	-0.086347435	0.097949269	-0.881552624	0.378018784	0.630015863
Agmo	181.3754297	0.843250382	0.155901852	5.40885417	6.34293E-08	2.08336E-06
Ago1	430.4562276	-0.05251862	0.109325497	-0.480387665	0.630951764	0.81254684
Ago2	2836.261577	-0.067139066	0.055871809	-1.20166264	0.229494261	0.48451863
Ago3	216.9414264	0.274672539	0.135702894	2.024072813	0.04296266	0.17898476
Ago4	39.75377759	0.459905096	0.359400615	1.279644713	0.200670117	0.449392663
Agpat1	232.1253099	0.171807688	0.150180085	1.144011128	0.252619022	0.509585145
Agpat2	229.5336261	-0.143576084	0.13645038	-1.05222194	0.292697736	0.55062959
Agpat3	497.2393019	-0.011282629	0.087563702	-0.12885052	0.89747593	0.955144219
Agpat4	63.99398479	0.056995044	0.247122175	0.230635085	0.817598308	0.916772639
Agpat5	1240.914095	0.094762905	0.064557496	1.467883842	0.142135778	0.369906662
Agps	1798.207091	-0.158120916	0.06619537	-2.388700546	0.016908078	0.096400854
Agrn	168.7688021	-0.449774445	0.157661936	-2.852777634	0.004333894	0.035415443
Agt	5.329660451	0.562775907	1.099720476	0.511744502	0.608829836	0.798315997
Agtpbp1	444.0644256	-0.126932215	0.106180616	-1.195436789	0.231916419	0.487042389
Agtrap	104.8407996	-0.050473147	0.204759983	-0.24649908	0.805295917	0.910410199
Agxt	5.777785957	1.823286761	1.121260047	1.626105172	0.103927284	0.309544107
Ahctf1	1004.940434	0.008827791	0.069745542	0.126571402	0.899279633	0.955696511
Ahcy	474.8095021	0.028046806	0.093117608	0.301197667	0.763263768	0.887765009
Ahcyl1	1948.785706	-0.049812163	0.055516972	-0.897242073	0.369589759	0.622298359
