Name	Control_P0_1	Control_P0_2	Control_P0_3	Heat_P0_1	Heat_P0_2	Heat_P0_3	Fc
T10D4.7	0.082316732	0	0.109918549	0	0.046615389	0.047244888	2.047988854
Y73B3A.20	5.493796129	5.467196034	6.260840113	2.293852507	2.360143541	2.935654967	2.269120443
T07D3.4	1.828416138	1.732917367	2.950153889	0.416154276	0.542362472	0.899487146	3.504560682
Y38C1AA.15	0.235725187	0	0	0	0	0	7858.1729
F28G4.3	0	0	0.012859552	0	0	0	429.3184
skpo-3	6.501016965	14.19601934	13.5074622	3.11556264	3.281776827	5.065897432	2.983842941
nep-23	1.382921095	1.183746158	0.994340108	0.332807014	0.295730637	0.144311658	4.607634787
acp-6	28.4548686	42.54769558	125.1189611	8.351797511	11.7880801	23.72831219	4.470700208
clec-205	2.211930245	2.515680489	3.077719382	1.113498578	1.221022453	1.258847665	2.172148415
hacd-1	184.3433819	179.5515155	269.7467153	39.63012514	66.67119425	49.52776113	4.066260358
F23H12.10	7.962272969	6.776866557	6.365283268	3.071274608	3.55972063	3.607791458	2.061223016
K10F12.8	0.038485745	0.038299403	0	0	0	0	2559.838267
R05D8.11	0	0	0.024687589	0	0	0	823.5863
T19D12.9	1.568107073	1.292997766	1.346086771	0.456840922	0.913379721	0.308571364	2.506082703
F13D12.8	41.12129612	53.13505275	63.13401183	26.08947408	27.07273623	19.44862415	2.167587824
M04G7.3	2.365126491	2.188767761	1.830538979	0.710434081	0.989586824	0.587936386	2.790451227
Y71H2AM.11	32.58489556	33.50366443	35.05867237	14.27257644	18.643002	15.11916327	2.105709925
T22D1.17	2.547486227	3.983809814	2.105807998	1.546179437	1.648712713	1.113984731	2.004490794
W08E12.3	60.2208193	74.96035179	38.76616754	21.87679416	27.60424494	19.64583178	2.51634909
F11C1.10	0.07682895	0.076456956	0.051295323	0	0	0	6819.3743
F59D6.1	0.491300915	0.597571472	1.093400307	0	0.37096036	0.689278052	2.058265468
Y67A10A.7	0.479625813	0.636404721	0.480337707	0.152830453	0.24897468	0.091758858	3.234369342
C29A12.22	0.121308868	0	0	0	0	0	4044.2956
W06D11.5	0	0.046494095	0	0	0	0	1550.469833
srj-18	0.021210446	0.063323246	0.056645142	0	0	0	4705.961133
Y37A1A.3	0.993715757	0.892760864	1.032049613	0.193503894	0.328261663	0.158425972	4.290741813
ZK622.8	0	0	0.164877824	0	0	0	5496.594133
F55A12.11	0.093440614	0	0	0	0	0	3115.3538
nob-1	6.009474714	5.758882311	6.00353416	3.205667946	2.596457172	2.376032615	2.17309225
sls-2.17	0	0	0.127061809	0	0	0	4236.0603
sur-5	13.98703361	16.76599612	19.88224283	6.688494327	6.837101079	6.374622681	2.544458173
cept-1	25.90308465	37.01998599	44.13861365	6.734632508	7.83810184	6.494024624	5.082019709
bed-2	8.257599712	7.657736069	5.428418438	1.492002283	2.219920267	1.729088504	3.922755166
Y110A2AL.1	0.096707769	0.288718575	0.516540316	0.123261857	0	0	7.316296834
F36D1.23	1.354407258	1.276909987	0.428342388	0.636005768	0.484415591	0.40913099	2.000362809
F41C6.6	0.525159909	0.522617168	0.409063969	0.111559782	0	0	13.05649662
T23G11.1	163.5774715	190.1878091	148.3041881	82.60440767	104.6347231	60.86707103	2.023607089
spn-4	91.10778461	139.1864131	272.9290072	55.08264243	48.23421454	146.3635897	2.015469019
C28G1.t2	0	0.286713585	0	0	0	0	9557.786167
sri-46	0.123181808	0	0.065794476	0.062802063	0	0	3.008278859
prx-13	19.17706291	14.3443413	10.22342133	7.322163948	7.476488767	6.018798921	2.101353533
T06C12.14	0.112432609	0.111888228	0.187665816	0.035826109	0.0318349	0.032264802	4.122925287
F16B12.1	0	0.031468564	0.021112404	0	0.011938087	0.012099301	2.186972157
srab-17	0	0.020851897	0	0	0	0	695.7299
sri-2	0.059608668	0.019773351	0.026532064	0	0.045007962	0	2.352184694
K08B5.8	0	0	0.139896336	0	0	0	4663.877867
Y54E2A.10	2.756803489	2.451120061	2.715634749	1.094452503	1.023710508	0.596582509	2.918711253
K04F10.1	5.255100159	5.252592879	4.154921166	0.881322279	1.0180801	0.89954267	5.238621676
F56D2.9	0.141114397	0.280862287	0.376863598	0	0.319648383	0	2.498965567
npr-21	0.933376496	0.890944694	0.686763829	0.412740461	0.474629417	0.306115639	2.103992871
K07E1.2	0.095155121	0	0.127061809	0	0	0.109226714	2.034174959
K08C9.10	0	0.064916283	0.174210531	0	0.073880994	0	3.23590795
Y54F10AM.14	0	0	0.092331581	0	0	0	3078.386033
Y5H2A.1	0.300635021	0.042739913	0.114697617	0.109481028	0	0.049299014	2.88476875
nlp-63	5.940717378	4.167442533	4.09640115	2.854987664	1.213313229	1.229697933	2.681118197
ZC376.1	0	0.010332021	0.0069318	0	0	0	575.7940333
R09A8.6	0.144054281	0	0	0	0	0	4802.476033
T22C1.17	0	0.271623396	0	0	0	0	9054.779867
F26E4.14	0.436711925	0.76054551	1.166293661	0.556624597	0.247306907	0.125323282	2.543490904
srx-85	0.021210446	0	0	0	0	0	707.6815333
F43G6.4	4.975454123	5.129105021	3.50928151	1.593534748	2.629727196	2.07947242	2.159989596
F42G4.9	0	0	0.098926694	0	0	0	3298.223133
Y22D7AL.12	0	0.080013094	0.053681152	0	0	0	4456.8082
T12A7.10	0	0	0.053064127	0	0	0	1769.4709
F10D7.9	0	0.476385649	0.31960932	0	0	0	26533.49897
D1022.2	0	0.053342062	0.071574869	0	0	0	4164.231033
tsp-7	1.60252659	1.47663649	1.20863229	0.643024839	0.672221922	0.442844788	2.438891975
srh-204	0.020827125	0.041452567	0	0	0	0	2076.323067
oac-53	0.176543118	0.136646475	0.163708478	0.075006151	0.044433392	0.101325207	2.160209322
klu-2	2.179798108	2.79156793	3.030002803	1.138659275	1.234404415	1.599733887	2.014038895
C16A3.11	6.966207006	9.24330364	9.715487304	1.183865748	2.805272377	1.066183147	5.128259225
cah-6	4.732183121	3.440563021	2.582398919	2.148223055	1.223653967	1.388999711	2.259068164
clec-262	0	0.061806521	0.027644186	0.026386895	0	0	3.387778343
Y47D3B.4	0.042076707	0.111661275	0.037457031	0.01787672	0.015885163	0.048299034	2.329915628
T24D3.2	22.69159261	29.85051861	29.65014166	12.66124964	10.14771064	9.390420583	2.552603518
C13C4.10	0	0.115326135	0.077372834	0	0	0	6423.6323
tsp-16	0.952974472	0.926305429	1.553656419	0.310722598	0.376508913	0.330714217	3.372415862
Y38H6C.13	0	0	0.057707238	0	0	0	1924.241267
fipr-20	0	0	0.429449216	0	0.182125242	0	2.357839334
nhr-108	0.142779464	0.223281376	0.136182274	0	0.046202864	0.070240188	4.312837709
bath-33	0	0.024752252	0.0166064	0	0	0	1378.955067
F54C1.1	0.760368987	0.827626844	0.698039448	0.181715934	0.134559886	0.081826198	5.74233532
C09F12.2	0.571454998	0.727920771	0.717286666	0.305913518	0.310666528	0.23614635	2.364958379
pph-1	13.63165079	16.77028718	11.23807249	6.118894679	5.459594383	6.757908799	2.270893704
T28A11.17	0.027994354	0.041788215	0.037381207	0	0	0.016067087	6.661477992
fbxa-189	0.072785321	0.12072151	0.089091877	0.030923589	0.041217818	0.041774427	2.480767581
stg-2	1.180542398	1.212122474	0.638063774	0.620985888	0.445688599	0.236608545	2.325456997
K10H10.4	43.7211116	49.99472992	21.12187063	16.14457626	16.11324869	19.98333339	2.19822293
D2023.3	0.487270855	0.72736735	0.534469725	0.177447439	0.1576789	0.159808212	3.534018642
F35C5.4	0.119906453	0	0.053370856	0	0	0	5776.243633
F08A7.1	4.622263441	4.880363851	3.989326482	1.077703874	1.149170682	0.647049555	4.694610314
21ur-4500	0.987800782	0.983018006	0	0	0	0	65694.29293
F35B12.12	0	0	0.094215899	0	0	0	3141.196633
drd-1	25.39612353	23.17614088	25.01357553	4.918196886	6.60191987	3.612551077	4.862714278
linc-97	0.307315799	0.076456956	0.256476615	0.097924698	0.087015393	0.088190458	2.344114828
F38A1.13	0.066486591	0.066164673	0	0	0	0	4422.042133
clec-246	2.085970366	2.114312471	2.321185009	0.886245867	1.531276472	0.44341571	2.279485866
T05H4.3	0.006007477	0	0.004010929	0	0	0	334.2802
hil-1	1.008998224	2.037758356	3.427760428	0.567374858	0.504166441	0.681299674	3.693727559
F48G7.5	72.12143042	79.61254313	55.42692815	28.78986111	27.00641385	21.06950211	2.695099296
21ur-9164	0	0	0.659511296	0	0	0	21984.37653
T25B6.6	0.55072079	0.365369524	0.326837457	0.155986244	0.207912886	0.210720563	2.16304416
T03G6.7	0	0.688112604	0.923315815	0	0.783138539	0	2.057614568
F27C8.3	0	0	0.056299745	0	0	0	1877.324833
W02C12.2	18.44894736	16.2997606	19.58791468	9.119104707	7.746446282	6.714718158	2.304325803
pgrn-1	96.05288907	71.92012456	48.47408027	41.00897522	34.84152269	31.53100614	2.015683202
str-101	0.020397066	0	0	0	0	0	680.5688667
srv-32	0.060477599	0.10030796	0.228810042	0	0	0.046280707	8.414463326
F38A1.6	0.054020355	0.322552783	0.288536192	0	0.183548095	0	3.623229462
B0273.111	0	0	0.242977846	0	0	0	8099.9282
linc-146	0.043306506	0	0	0	0	0	1444.216867
glb-8	0.107203186	0.124464812	0.131220594	0.068319556	0.040472276	0.061528226	2.130627457
T22F3.t3	0	0	0.192357461	0	0	0	6412.582033
K07C5.18	0.935811267	1.552133694	0.728933538	0.198794499	0.706591163	0.537099781	2.230094255
21ur-3865	1.975601564	0.983018006	1.319022592	0	0	0	142588.0721
F44A2.9	0	0	0.101092972	0	0	0	3370.4324
ZC123.6	0.829752657	0	0	0	0	0	27659.08857
K02E11.10	425.4493539	180.1291997	119.1870276	136.0068259	150.2280992	43.31348526	2.199268934
C03B8.2	2.996329038	4.702102796	5.309065935	2.203305697	1.174707808	2.645713736	2.159376952
C48E7.12	0	0	0.122564046	0	0	0	4086.134867
B0546.5	0.019984409	0	0.013342714	0	0	0	1111.237433
C07D10.6	0.060127004	0	0	0	0	0	2004.900133
C48E7.7	0.677902497	0.85451892	0.784516705	0.403219343	0.409484203	0.20750696	2.271039269
C17G10.7	2.064061335	3.560383624	3.353336043	1.315406386	1.714333119	1.145159677	2.150418635
F49C12.1	0.018244342	0	0	0	0	0	608.8114
F43A11.8	0	0.12072151	0.161985231	0	0.137392726	0	2.057427643
W05H7.2	0.1257201	0.437889839	1.217098119	0.240360622	0.213583238	0.072155829	3.384735052
srb-12	0.019756016	0	0	0	0	0	659.2005333
nspa-1	0	0.983018006	0.791413555	0	0.447507736	0.226775463	2.63155785
tcl-2	0.925918196	0.872938464	1.106243693	0.372681308	0.404754452	0.615330446	2.085849255
F56H6.1	0	0	0.014074936	0	0	0	469.8312
nspa-7	0	7.274333245	8.177940073	0	0.223753868	0.226775463	34.2973016
ncx-7	1.171270466	1.472336033	1.488555214	0.235717697	0.325822869	0.106143047	6.18880205
W06D11.2	0.230486849	1.376225209	4.001035197	0.146887046	0.26104618	1.785856772	2.556191459
fbxa-98	0.702795966	1.331103071	0.711407267	0.577916248	0.385150101	0.364327793	2.06819227
C49A9.4	0.909403894	1.87241525	1.978533889	0.699462126	0.905670419	0.75591821	2.016201059
T25G12.3	26.78144754	50.01403807	75.86953609	13.49927783	12.7594279	18.54580799	3.407358077
srh-276	0.020764581	0.061992127	0.027727202	0.026466134	0	0.023835259	2.196001808
Y43F8B.15	0	0.0207889	0.013947369	0	0	0	1158.208967
T07F10.5	4.84613375	6.351808655	8.325625509	2.335127405	2.275787206	1.695970343	3.095596012
cfz-2	0.859847313	0.701185555	0.486375343	0.365314934	0.351668428	0.274167226	2.065688338
F28H6.7	0	0.181082264	0	0	0	0	6036.742133
C54A12.3	0	0	0.109918549	0	0	0	3664.6183
srh-167	0.071653943	0	0.095680395	0.045664367	0	0	3.66305476
W05F2.9	0	0.137622521	0	0	0	0	4588.084033
srbc-9	0	0	0.015974322	0	0	0	533.1440667
C38D4.10	0	0.196603601	0.329755648	0.125903183	0	0	4.180082146
clec-207	0.030868774	0.061438625	0.164877824	0	0.034961542	0.070867332	2.42996938
Y97E10C.t1	0	0	0.577072384	0	0	0	19236.4128
T05C1.2	9.521751799	15.90555364	17.63381843	6.646036857	4.878567945	3.122809655	2.939844707
nas-27	26.72358013	34.72642863	11.58987334	1.047725786	0.401609507	0.27752242	42.29641015
srh-185	0	0.020003273	0	0	0	0	667.4424333
Y71H9A.10	0.058598351	0	0	0	0	0	1953.945033
W07A12.8	0.601270041	1.025757919	1.835161868	0.164221543	0.194568581	0.887382247	2.778259179
F36A4.23	0	0	0.135781737	0	0	0	4526.724567
Y97E10AL.4	0	0.137622521	0	0	0	0	4588.084033
F43C1.7	0.245198776	0.390418499	0.327416956	0.187515378	0.166625221	0.056291782	2.346389504
srd-1	0.018587649	0.036995301	0.012410159	0	0	0.021336401	3.183734422
Y82E9BR.7	0	0	0.008596982	0	0	0	287.2327333
C34C12.1	0	0.014547835	0	0	0	0	485.5945
clec-195	0	0.024144302	0.032397046	0	0	0	1885.044933
Y55F3AR.4	0.337297828	0	0.11259949	0	0.1910094	0	2.355173172
clec-242	1.317067709	0.622578071	0.395706778	0.377709548	0.335630802	0.113387732	2.824813393
ZK353.11	0.139220244	0	0	0	0	0	4641.341467
srx-38	0	0.046651702	0	0	0	0	1555.7234
C07C7.1	0.050105837	0	0.133813886	0	0	0	6130.990767
ins-23	1.975601564	2.055401286	4.916356935	0.572287194	0.711944126	1.546196339	3.161133533
H10D18.5	12.71840455	9.536769744	8.004410865	4.046375102	3.863582714	2.716131972	2.847668876
mig-13	5.531684378	6.307698873	5.501423396	2.521560964	3.176061851	2.07247576	2.231735734
W09C2.10	0.162696599	0	0	0	0	0	5423.886633
F55E10.5	0	0.016229071	0	0	0	0	541.6357
D2085.7	0.769429392	0.612563149	0.80139429	0.28767196	0.325339452	0.259075826	2.503633508
Y116F11B.17	0.915168371	0.91073727	2.104616931	0.388818652	0.460669729	0.116722665	4.067975199
toh-1	76.8937452	63.60481807	35.60884244	16.43719142	13.15295329	16.06553883	3.857294252
F47B3.6	0	1.096443161	0.938535306	0.024212151	0.064544385	0.065415999	13.19942276
21ur-13877	0	0.983018006	0	0	0	0	32767.93353
F29B9.12	5.155977491	4.693484815	4.96348964	1.120756655	1.539116203	0.825829721	4.249631634
T07D3.9	20.62098109	24.86067818	26.4077891	9.922214553	10.29499663	11.3152731	2.279853618
alh-2	0	0.053445639	0.044821156	0.017113054	0	0	5.736093227
srv-2	0.227454127	0.294258679	0.227791731	0	0.103044545	0.104436069	3.612233453
C46H3.2	5.468824329	5.807253342	5.120205882	2.203305697	2.230758261	2.645713736	2.315931977
C04C3.14	5.402035526	4.515738966	8.151147427	3.029545334	2.56967333	1.488213976	2.549431203
hda-11	0.454093494	0.472435519	0.427205825	0.23677315	0.163640889	0.118464794	2.608961383
nhr-46	12.560476	13.27074308	10.66411614	5.509708087	5.81965336	6.132299792	2.090026528
R05G6.3	0	0.137622521	0.184663163	0	0	0	10743.18947
srt-54	0.017821148	0.017734861	0.0118984	0.022714492	0	0	2.087330959
C18A11.4	0.036202123	0.396295217	0.314217424	0.046142528	0.082004035	0	5.826582319
str-182	0.019477762	0	0	0	0	0	649.9254
W09G12.9	52.31049358	38.14537263	26.06025434	16.47689478	16.51400831	12.19328939	2.578692108
F58B6.6	0	0.38228478	0	0	0	0	12743.49267
hxk-2	25.43274418	26.59125923	22.61539369	10.42287107	11.01775376	11.78371235	2.2465278
math-34	0	0.012886004	0.060516954	0	0.014665516	0	4.999004325
cng-2	0.187363503	0.186456319	0.160835658	0.068231402	0	0.046086626	4.676503998
Y45F10D.2	1.997552692	5.351986922	4.642226735	0.391698791	0.435076966	0.573237976	8.565463371
T21D12.12	46.33537254	89.94080507	93.25991531	29.16985151	30.474304	38.60729011	2.336210846
mig-1	14.94235766	10.85601893	9.539181381	5.057588077	5.532399146	4.464641929	2.347288506
F46B3.23	0.087526652	0	0	0	0	0	2918.221733
T03E6.8	1.47293371	1.119709859	0.969754776	0.57364172	0.764602715	0.375722661	2.078452004
C40H5.7	0.367798163	0.439220811	0.29467526	0.093757689	0.166625221	0.253313017	2.144642728
H01G02.3	4.093656371	3.682120577	2.864556655	0.702382082	1.025361654	0.90365934	4.043597007
T14B4.5	1.524759156	1.340937383	1.562534456	0.6327442	0.763058063	0.651252612	2.163220463
nhr-188	0.020723093	0.041245511	0	0	0	0	2065.953467
R08B4.4	0.039287531	0.078194614	0.104922252	0.050075129	0.044496508	0	2.3514543
clec-8	4.70851706	5.504900834	3.385491321	1.657725239	1.995138658	1.946489391	2.428657117
K08D8.7	8.630638948	9.718962696	8.011618064	2.750111491	3.043950889	2.302929657	3.255680577
pitr-4	0.250720427	0.157583039	0.061671858	0.100914765	0.104617744	0.015147216	2.129671514
asic-1	0.16783023	0.158666741	0.184887269	0.074869611	0.085536976	0.048162265	2.451872536
F31D5.2	1.335942883	1.884639617	1.891719238	0.748469027	1.047510147	0.657215514	2.083936413
fbxa-62	0	0.045419974	0.106653642	0	0.025846156	0.026195186	2.921800095
F14B8.11	0	0	0.075270311	0	0	0	2509.677033
clec-56	45.18614274	52.9864486	46.21350731	23.27419558	21.85502898	22.3552556	2.139545245
C26D10.7	0.023164507	0.034578523	0.030931853	0	0.013117898	0.013295044	3.355980685
T21F2.3	0	0	0.080992615	0	0	0	2700.4205
sdz-12	0.020890047	0.041577801	0.027894738	0	0	0	3012.0862
JC8.17	0.131567546	0.39279155	0.35136754	0.223591276	0.04967052	0.100682552	2.341863544
AH9.6	3.211277448	1.958672581	1.210339083	0.726183151	0.557289597	0.208089844	4.277587241
ins-14	1.096217941	1.510491083	2.92758673	0.214956653	0.1910094	0.19358881	9.230674448
cup-4	1.242717113	0.998873135	0.819070481	0.507674124	0.378938003	0.603515345	2.053958998
W05E10.1	0.67007517	1.120843211	1.142246369	0.436118241	0.3552381	0.212748115	2.921174916
twk-26	0.74464982	0.714578474	0.665852751	0.22033057	0.195784635	0.152637331	3.736389573
Y39A3A.4	0.0833085	0.082905133	0.027810717	0	0.070765531	0.023907052	2.049208459
T02G5.15	0.108040711	0	0	0	0	0	3602.0237
B0273.115	0.108040711	0	0.036067024	0	0	0	4803.9245
C46H11.3	0.423343192	0.37448305	0.125621199	0.17986169	0.213098922	0	2.349914759
F16A11.13	0	0.176439129	0.236747645	0	0	0.203516441	2.030087448
F53B1.12	0.080091955	0	0.053473889	0	0	0	4452.528133
tph-1	0.272756064	0.114288599	0.067092153	0.018297348	0.09755359	0.049435482	2.747574882
C05C9.t1	0.252973371	0	0	0	0	0	8433.112367
F22F7.7	41.04966358	30.58865243	27.06148271	15.32587303	10.82264391	9.186364967	2.793268108
ZK783.8	0	0.245754502	0	0	0	0	8192.4834
ptr-12	6.74225738	5.714833493	2.734045832	1.880388511	1.881718722	1.392758577	2.946950952
C53D6.16	0.177297576	0	0	0	0	0	5910.585867
Y4C6B.5	3.310183471	4.377567419	4.970189386	1.968911474	2.249440483	1.925178931	2.060368949
fbxc-25	0	0	0.034112653	0	0	0	1137.7551
T05B4.12	0.282228795	0.533638346	0.188431799	0.107917014	0.095894515	0.194378968	2.522156977
tpst-2	0.079783909	0.052931739	0.142048587	0.033897011	0.060241426	0.030527466	2.204004691
cil-7	0.01259491	0.025067854	0	0.016053229	0	0	2.343820523
srab-12	0.25904862	0.257794347	0.172955412	0.050796673	0.090275336	0.045747212	3.692330882
F33G12.8	0	0.104259485	0	0	0	0	3475.982833
F10D2.10	5.299817368	4.923919534	5.335327911	2.242886039	2.532304257	1.7110005	2.398798509
Y48G1C.13	4.512689888	11.80656363	20.02137451	3.246976817	2.63794034	6.683908385	2.891330451
srbc-24	0	0.022561069	0.03027265	0	0	0	1761.4573
sls-2.13	0	0	0.125906702	0	0	0	4197.556733
F54E7.11	8.709235901	9.29739931	8.457854791	2.220124825	1.972791738	0.72706637	5.378980042
ZK180.7	0.596086679	0.870027431	2.281757473	0.050650706	0.180031848	0.136847262	10.19746268
F15B9.11	6.620366942	8.930823162	6.18818046	0.750061514	1.333001768	0.675501379	7.880681889
ZK1248.4	0	0.176439129	0.118373822	0	0.100402377	0	2.935829243
dos-1	3.073157988	4.15526935	2.720882353	1.405006531	0.870153932	0.766873547	3.270610933
K08A8.25	0	0.097374425	0	0	0	0	3246.480833
21ur-6038	0	0.983018006	0	0	0	0	32767.93353
F11A5.17	0.03492225	0.034753162	0.046632112	0.044511226	0	0	2.61181949
C18H7.1	0.252753203	0.341361344	0.325450744	0.092044102	0.122684889	0.145065244	2.555808853
Y69H2.1	1.745341795	1.08199775	0.573092575	0.437622097	0.291651594	0.525493487	2.710010414
Y39F10C.3	19.36089532	15.02837928	15.40090779	9.1657517	7.956687552	4.698787595	2.281731579
T14G11.5	0.810305329	0.483829175	0.216402144	0.413119818	0	0.186026747	2.52110506
tyr-2	130.1101643	169.7882537	83.95133969	52.51750354	47.37873329	58.66734432	2.420793948
M05D6.9	0.709190305	0.957812416	0.760974573	0.387394408	0.573727867	0.116295109	2.253515982
math-4	0.847818318	0.820057802	0.571341337	0.363570688	0.215378055	0.31833454	2.495552407
abu-8	65.2856584	99.46775695	29.24178449	26.95344368	34.52130867	31.4994169	2.08654943
R03C1.1	60.03354927	79.62704086	23.38204322	20.1191522	26.16862227	24.81225404	2.293144416
ZK673.1	21.6203157	26.60379012	53.61083727	14.77145791	13.45674672	14.97995664	2.356845098
T04A11.1	0	0	0.516139275	0	0	0	17205.30917
Y57G11C.31	4.729248681	4.859264317	4.080827922	1.784405602	1.701634355	1.019089735	3.034172567
Y37E3.21	0.298472179	0.148513512	0.099638397	0	0	0.171305206	3.190564312
srsx-18	0.044466916	0.110629036	0.029688611	0	0	0.025521354	7.23472072
bbs-8	0.422786528	0.461456184	0.482600968	0.121681577	0.123572156	0.344412439	2.317995749
T22E5.7	0.093440614	0	0	0	0	0	3115.3538
C45E1.5	0.797839093	0.264658694	0.355121467	0.169485054	0.30120713	0.152637331	2.274269419
F47F2.8	0	0.125874257	0	0	0	0	4196.475233
C13A10.1	2.731341039	2.188798928	1.881183988	0.659617506	0.748947459	0.775562654	3.113977359
Y77E11A.14	61.46720339	49.59843219	26.86120087	24.07401383	18.48619129	14.22419253	2.428956582
srx-74	0	0.025548735	0	0	0	0	852.2911667
W08A12.3	8.563120685	8.931792744	8.224236893	3.035017119	2.593173969	2.575628604	3.135021403
cutl-1	0	0.017202815	0.011541448	0	0	0	958.4754333
srab-1	0.020218145	0	0.026997538	0	0	0.023208015	2.033134687
